fpr,tpr_mean,tpr_min,tpr_max
0.755,0.9354838709677418,0.9354838709677419,0.9354838709677419
0.7575000000000001,0.9387096774193548,0.9354838709677419,0.967741935483871
0.76,0.9387096774193548,0.9354838709677419,0.967741935483871
0.7625000000000001,0.9387096774193548,0.9354838709677419,0.967741935483871
0.765,0.9387096774193548,0.9354838709677419,0.967741935483871
0.7675000000000001,0.9387096774193548,0.9354838709677419,0.967741935483871
0.77,0.9387096774193548,0.9354838709677419,0.967741935483871
0.7725,0.9387096774193548,0.9354838709677419,0.967741935483871
0.775,0.9387096774193548,0.9354838709677419,0.967741935483871
0.7775,0.9387096774193548,0.9354838709677419,0.967741935483871
0.78,0.9387096774193548,0.9354838709677419,0.967741935483871
0.7825,0.9387096774193548,0.9354838709677419,0.967741935483871
0.785,0.9419354838709678,0.9354838709677419,0.967741935483871
0.7875,0.9419354838709678,0.9354838709677419,0.967741935483871
0.79,0.9419354838709678,0.9354838709677419,0.967741935483871
0.7925,0.9419354838709678,0.9354838709677419,0.967741935483871
0.795,0.9451612903225806,0.9354838709677419,0.967741935483871
0.7975,0.9451612903225806,0.9354838709677419,0.967741935483871
0.8,0.9451612903225806,0.9354838709677419,0.967741935483871
0.8025,0.9451612903225806,0.9354838709677419,0.967741935483871
0.805,0.9451612903225806,0.9354838709677419,0.967741935483871
0.8075,0.9451612903225806,0.9354838709677419,0.967741935483871
0.81,0.9451612903225806,0.9354838709677419,0.967741935483871
0.8125,0.9451612903225806,0.9354838709677419,0.967741935483871
0.8150000000000001,0.9451612903225806,0.9354838709677419,0.967741935483871
0.8175,0.9451612903225806,0.9354838709677419,0.967741935483871
0.8200000000000001,0.9451612903225806,0.9354838709677419,0.967741935483871
0.8225,0.9451612903225806,0.9354838709677419,0.967741935483871
0.8250000000000001,0.9451612903225806,0.9354838709677419,0.967741935483871
0.8275,0.9451612903225806,0.9354838709677419,0.967741935483871
0.8300000000000001,0.9516129032258064,0.9354838709677419,1.0
0.8325,0.9516129032258064,0.9354838709677419,1.0
0.835,0.9516129032258064,0.9354838709677419,1.0
0.8375,0.9516129032258064,0.9354838709677419,1.0
0.84,0.9516129032258064,0.9354838709677419,1.0
0.8425,0.9516129032258064,0.9354838709677419,1.0
0.845,0.9516129032258064,0.9354838709677419,1.0
0.8475,0.9548387096774194,0.9354838709677419,1.0
0.85,0.9548387096774194,0.9354838709677419,1.0
0.8525,0.9548387096774194,0.9354838709677419,1.0
0.855,0.9548387096774194,0.9354838709677419,1.0
0.8575,0.9612903225806452,0.9354838709677419,1.0
0.86,0.9612903225806452,0.9354838709677419,1.0
0.8625,0.9612903225806452,0.9354838709677419,1.0
